PLAYER_ID,TEAM_ABBREVIATION,SEASON,TEAM_NAME
203492,SAC,14-15,Kings
101109,DAL,14-15,Mavericks
203493,PHX,14-15,Suns
2501,SAC,14-15,Kings
202704,DET,14-15,Pistons
202130,SAS,14-15,Spurs
2210,DAL,14-15,Mavericks
203495,NYK,14-15,Knicks
201937,MIN,14-15,Timberwolves
203133,MIN,14-15,Timberwolves
203496,PHI,14-15,76ers
203135,LAL,14-15,Lakers
201577,POR,14-15,Blazers
203918,UTA,14-15,Jazz
201155,IND,14-15,Pacers
101179,LAL,14-15,Lakers
101142,MIN,14-15,Timberwolves
201579,IND,14-15,Pacers
200752,SAC,14-15,Kings
203497,UTA,14-15,Jazz
203893,MEM,14-15,Grizzlies
201566,OKC,14-15,Thunder
201583,NOP,14-15,Pelicans
200797,SAC,14-15,Kings
203527,LAL,14-15,Lakers
2223,NYK,14-15,Knicks
203930,MIN,14-15,Timberwolves
2742,OKC,14-15,Thunder
201586,OKC,14-15,Thunder
203508,BKN,14-15,Nets
203552,PHX,14-15,Suns
203498,MIN,14-15,Timberwolves
203894,MIA,14-15,Heat
203499,NYK,14-15,Knicks
200769,MIA,14-15,Heat
2733,GSW,14-15,Warriors
101183,PHX,14-15,Suns
1890,CLE,14-15,Cavaliers
200761,DET,14-15,Pistons
203963,IND,14-15,Pacers
202714,ATL,14-15,Hawks
204021,SAC,14-15,Kings
203524,IND,14-15,Pacers
203915,DET,14-15,Pistons
201150,LAC,14-15,Clippers
201939,GSW,14-15,Warriors
2581,POR,14-15,Blazers
200779,OKC,14-15,Thunder
203500,OKC,14-15,Thunder
203933,PHX,14-15,Suns
201959,CHI,14-15,Bulls
204028,LAL,14-15,Lakers
2419,DET,14-15,Pistons
203093,HOU,14-15,Rockets
203082,TOR,14-15,Raptors
200757,ATL,14-15,Hawks
201152,BKN,14-15,Nets
203080,PHI,14-15,76ers
201168,SAS,14-15,Spurs
1495,SAS,14-15,Spurs
204025,POR,14-15,Blazers
203501,NYK,14-15,Knicks
202389,CLE,14-15,Cavaliers
202699,ORL,14-15,Magic
201962,NOP,14-15,Pelicans
2754,MEM,14-15,Grizzlies
2225,SAS,14-15,Spurs
203503,CHI,14-15,Bulls
203100,PHI,14-15,76ers
203315,UTA,14-15,Jazz
204037,NYK,14-15,Knicks
2772,HOU,14-15,Rockets
202344,UTA,14-15,Jazz
203504,UTA,14-15,Jazz
202684,CLE,14-15,Cavaliers
203584,CHA,14-15,Hornets
201951,DEN,14-15,Nuggets
203898,MIL,14-15,Bucks
201946,TOR,14-15,Raptors
204020,MIA,14-15,Heat
203092,BOS,14-15,Celtics
201936,NOP,14-15,Pelicans
200748,MEM,14-15,Grizzlies
2199,DAL,14-15,Mavericks
2617,MIA,14-15,Heat
203505,LAL,14-15,Lakers
201964,POR,14-15,Blazers
203506,ORL,14-15,Magic
1713,MEM,14-15,Grizzlies
201961,LAL,14-15,Lakers
202325,LAL,14-15,Lakers
202083,POR,14-15,Blazers
203115,DEN,14-15,Nuggets
101198,WAS,14-15,Wizards
203805,TOR,14-15,Raptors
2584,ORL,14-15,Magic
201163,DEN,14-15,Nuggets
202333,LAL,14-15,Lakers
203897,MIN,14-15,Timberwolves
2216,MEM,14-15,Grizzlies
2585,MIL,14-15,Bucks
204054,MIA,14-15,Heat
201166,CHI,15-16,Bulls
203932,ORL,15-16,Magic
1626151,CHA,15-16,Hornets
203940,MIN,15-16,Timberwolves
201143,ATL,15-16,Hawks
2744,CHA,15-16,Hornets
202329,POR,15-16,Blazers
101187,WAS,15-16,Wizards
1626210,PHX,15-16,Suns
202692,UTA,15-16,Jazz
203458,PHX,15-16,Suns
1627293,MEM,15-16,Grizzlies
201582,NOP,15-16,Pelicans
203459,POR,15-16,Blazers
202087,NOP,15-16,Pelicans
2405,MIA,15-16,Heat
101161,BOS,15-16,Celtics
2760,GSW,15-16,Warriors
203083,DET,15-16,Pistons
2738,GSW,15-16,Warriors
1889,SAS,15-16,Spurs
203460,OKC,15-16,Thunder
200745,BKN,15-16,Nets
101106,GSW,15-16,Warriors
202726,HOU,15-16,Rockets
203094,ORL,15-16,Magic
203952,MIN,15-16,Timberwolves
203461,TOR,15-16,Raptors
1626148,LAL,15-16,Lakers
203076,NOP,15-16,Pelicans
201627,OKC,15-16,Thunder
201229,DET,15-16,Pistons
203462,PHX,15-16,Suns
203382,DET,15-16,Pistons
201167,NYK,15-16,Knicks
203085,LAC,15-16,Clippers
202340,BOS,15-16,Celtics
1626253,DEN,15-16,Nuggets
203463,SAC,15-16,Kings
2757,MEM,15-16,Grizzlies
202687,TOR,15-16,Raptors
201933,LAC,15-16,Clippers
1626246,SAS,15-16,Spurs
1626171,CHI,15-16,Bulls
202711,BKN,15-16,Nets
2564,SAS,15-16,Spurs
203078,WAS,15-16,Wizards
201148,MEM,15-16,Grizzlies
1626183,LAC,15-16,Clippers
101138,LAL,15-16,Lakers
201943,ORL,15-16,Magic
202688,PHX,15-16,Suns
201575,GSW,15-16,Warriors
203148,POR,15-16,Blazers
1627362,MIA,15-16,Heat
201572,BKN,15-16,Nets
203998,TOR,15-16,Raptors
203955,MEM,15-16,Grizzlies
1626214,NOP,15-16,Pelicans
201228,ORL,15-16,Magic
203912,LAC,15-16,Clippers
203468,POR,15-16,Blazers
101139,IND,15-16,Pacers
203946,DET,15-16,Pistons
1626166,OKC,15-16,Thunder
201171,PHI,15-16,76ers
2546,NYK,15-16,Knicks
2406,SAC,15-16,Kings
202718,DAL,15-16,Mavericks
101112,CLE,15-16,Cavaliers
101111,DAL,15-16,Mavericks
201978,PHX,15-16,Suns
2365,MEM,15-16,Grizzlies
2547,MIA,15-16,Heat
203142,MIL,15-16,Bucks
203187,UTA,15-16,Jazz
2549,POR,15-16,Blazers
1626191,BKN,15-16,Nets
101108,LAC,15-16,Clippers
1626174,PHI,15-16,76ers
101236,LAC,15-16,Clippers
203921,NYK,15-16,Knicks
1626146,POR,15-16,Blazers
203991,HOU,15-16,Rockets
203469,CHA,15-16,Hornets
202332,LAC,15-16,Clippers
201147,HOU,15-16,Rockets
203928,PHX,15-16,Suns
202709,TOR,15-16,Raptors
1626262,BOS,15-16,Celtics
201584,CHA,15-16,Hornets
1626245,CHI,15-16,Bulls
1626156,LAL,15-16,Lakers
201571,DEN,15-16,Nuggets
2563,CLE,15-16,Cavaliers
203081,POR,15-16,Blazers
203996,MIL,15-16,Bucks
204014,MIN,15-16,Timberwolves
201568,DEN,15-16,Nuggets
201980,SAS,15-16,Spurs
201967,NOP,15-16,Pelicans
201589,DEN,15-16,Nuggets
201954,SAC,15-16,Kings
1626199,DET,15-16,Pistons
101135,DAL,15-16,Mavericks
2561,SAS,15-16,Spurs
201599,LAC,15-16,Clippers
201971,WAS,15-16,Wizards
201942,TOR,15-16,Raptors
202326,SAC,15-16,Kings
201960,TOR,15-16,Raptors
1626153,TOR,15-16,Raptors
203471,ATL,15-16,Hawks
101114,DAL,15-16,Mavericks
202324,UTA,15-16,Jazz
201565,CHI,15-16,Bulls
202682,NYK,15-16,Knicks
1626164,PHX,15-16,Suns
2734,DAL,15-16,Mavericks
203906,ORL,15-16,Magic
203473,ORL,15-16,Magic
203079,OKC,15-16,Thunder
1717,DAL,15-16,Mavericks
202388,BKN,15-16,Nets
202700,HOU,15-16,Rockets
203926,CHI,15-16,Bulls
203110,GSW,15-16,Warriors
2400,WAS,15-16,Wizards
1626251,SAC,15-16,Kings
2730,HOU,15-16,Rockets
203939,DAL,15-16,Mavericks
2548,MIA,15-16,Heat
202734,CHI,15-16,Bulls
202334,POR,15-16,Blazers
204002,ATL,15-16,Hawks
203901,ORL,15-16,Magic
202407,UTA,15-16,Jazz
202343,CHA,15-16,Hornets
1882,PHI,15-16,76ers
1626144,DEN,15-16,Nuggets
202683,OKC,15-16,Thunder
202339,PHX,15-16,Suns
201569,NOP,15-16,Pelicans
203961,SAC,15-16,Kings
203475,DEN,15-16,Nuggets
101141,ORL,15-16,Magic
203095,ORL,15-16,Magic
202323,BOS,15-16,Celtics
203105,GSW,15-16,Warriors
1626163,CHA,15-16,Hornets
202066,WAS,15-16,Wizards
203914,DEN,15-16,Nuggets
202390,WAS,15-16,Wizards
201588,IND,15-16,Pacers
101123,MIA,15-16,Heat
201945,POR,15-16,Blazers
203507,MIL,15-16,Bucks
203922,IND,15-16,Pacers
201609,MIA,15-16,Heat
202330,UTA,15-16,Jazz
203476,MIN,15-16,Timberwolves
202328,MIL,15-16,Bucks
202962,MIN,15-16,Timberwolves
202349,MIL,15-16,Bucks
203084,GSW,15-16,Warriors
202355,MIA,15-16,Heat
203156,BKN,15-16,Nets
203138,PHI,15-16,76ers
203546,GSW,15-16,Warriors
101133,IND,15-16,Pacers
202697,CLE,15-16,Cavaliers
203477,PHI,15-16,76ers
202738,BOS,15-16,Celtics
202397,PHI,15-16,76ers
200826,DAL,15-16,Mavericks
201581,WAS,15-16,Wizards
1626266,UTA,15-16,Jazz
200755,LAC,15-16,Clippers
2747,CLE,15-16,Cavaliers
203960,DEN,15-16,Nuggets
203210,MEM,15-16,Grizzlies
201580,DAL,15-16,Mavericks
203953,MIL,15-16,Bucks
203109,BOS,15-16,Celtics
1626143,PHI,15-16,76ers
2037,LAC,15-16,Clippers
2749,DEN,15-16,Nuggets
202341,SAC,15-16,Kings
203516,NOP,15-16,Pelicans
201935,HOU,15-16,Rockets
201949,TOR,15-16,Raptors
2592,CLE,15-16,Cavaliers
203949,GSW,15-16,Warriors
203923,BOS,15-16,Celtics
203099,CLE,15-16,Cavaliers
201162,WAS,15-16,Wizards
203096,BOS,15-16,Celtics
204067,WAS,15-16,Wizards
1626185,MEM,15-16,Grizzlies
203950,MEM,15-16,Grizzlies
101127,BKN,15-16,Nets
201160,ORL,15-16,Magic
1891,HOU,15-16,Rockets
201574,TOR,15-16,Raptors
201965,LAC,15-16,Clippers
201145,LAC,15-16,Clippers
201952,ATL,15-16,Hawks
203481,UTA,15-16,Jazz
203924,PHI,15-16,76ers
202379,DAL,15-16,Mavericks
203087,CHA,15-16,Hornets
202391,CHA,15-16,Hornets
1626170,NYK,15-16,Knicks
201573,MIL,15-16,Bucks
202690,SAS,15-16,Spurs
202710,CHI,15-16,Bulls
201149,CHI,15-16,Bulls
201975,DET,15-16,Pistons
203925,CLE,15-16,Cavaliers
204060,UTA,15-16,Jazz
2207,MIA,15-16,Heat
1626202,IND,15-16,Pacers
201202,DET,15-16,Pistons
203530,DEN,15-16,Nuggets
203089,MIL,15-16,Bucks
203098,PHX,15-16,Suns
202322,WAS,15-16,Wizards
203948,MIL,15-16,Bucks
202720,PHX,15-16,Suns
201973,BOS,15-16,Celtics
202685,TOR,15-16,Raptors
203613,SAS,15-16,Spurs
203919,MEM,15-16,Grizzlies
203903,LAL,15-16,Lakers
200770,MEM,15-16,Grizzlies
202706,NOP,15-16,Pelicans
201941,IND,15-16,Pacers
203895,CLE,15-16,Cavaliers
1626175,BOS,15-16,Celtics
203268,CHA,15-16,Hornets
101181,NYK,15-16,Knicks
203962,OKC,15-16,Thunder
201177,MIA,15-16,Heat
1626196,MIA,15-16,Heat
2746,HOU,15-16,Rockets
201950,NOP,15-16,Pelicans
203944,LAL,15-16,Lakers
1626147,DAL,15-16,Mavericks
202712,BKN,15-16,Nets
203200,CHI,15-16,Bulls
1626159,MIA,15-16,Heat
203994,DEN,15-16,Nuggets
203909,HOU,15-16,Rockets
1626157,MIN,15-16,Timberwolves
202695,SAS,15-16,Spurs
203951,ORL,15-16,Magic
203482,BOS,15-16,Celtics
1626162,WAS,15-16,Wizards
202689,CHA,15-16,Hornets
203088,PHI,15-16,76ers
2570,NOP,15-16,Pelicans
202702,DEN,15-16,Nuggets
203145,ATL,15-16,Hawks
203484,DET,15-16,Pistons
201142,OKC,15-16,Thunder
708,MIN,15-16,Timberwolves
201567,CLE,15-16,Cavaliers
2755,SAS,15-16,Spurs
202338,NYK,15-16,Knicks
1626172,GSW,15-16,Warriors
203114,MIL,15-16,Bucks
2550,ATL,15-16,Hawks
202691,GSW,15-16,Warriors
977,LAL,15-16,Lakers
201585,SAC,15-16,Kings
203123,DEN,15-16,Nuggets
2743,ATL,15-16,Hawks
204001,NYK,15-16,Knicks
203937,SAS,15-16,Spurs
2594,ATL,15-16,Hawks
200768,TOR,15-16,Raptors
203124,NYK,15-16,Knicks
202713,OKC,15-16,Thunder
202681,CLE,15-16,Cavaliers
200746,SAS,15-16,Spurs
203934,ATL,15-16,Hawks
202362,MEM,15-16,Grizzlies
202498,NYK,15-16,Knicks
204038,NYK,15-16,Knicks
1626204,LAL,15-16,Lakers
202730,IND,15-16,Pacers
2544,CLE,15-16,Cavaliers
2571,GSW,15-16,Warriors
203485,DET,15-16,Pistons
200811,NYK,15-16,Knicks
101150,LAL,15-16,Lakers
201601,LAC,15-16,Clippers
203512,TOR,15-16,Raptors
1626242,POR,15-16,Blazers
2449,TOR,15-16,Raptors
202337,NOP,15-16,Pelicans
2736,MIA,15-16,Heat
1938,SAS,15-16,Spurs
201188,MEM,15-16,Grizzlies
1626273,LAL,15-16,Lakers
101162,WAS,15-16,Wizards
201158,SAC,15-16,Kings
202694,DET,15-16,Pistons
203935,BOS,15-16,Celtics
201977,WAS,15-16,Wizards
201596,MIA,15-16,Heat
1626209,ORL,15-16,Magic
203900,BKN,15-16,Nets
202693,WAS,15-16,Wizards
201578,GSW,15-16,Warriors
101107,CHA,15-16,Hornets
203486,POR,15-16,Blazers
2440,MEM,15-16,Grizzlies
2588,SAS,15-16,Spurs
203521,CLE,15-16,Cavaliers
203090,POR,15-16,Blazers
1897,LAL,15-16,Lakers
203086,POR,15-16,Blazers
201563,HOU,15-16,Rockets
203487,MIL,15-16,Bucks
203077,CHA,15-16,Hornets
201144,MEM,15-16,Grizzlies
2399,CHI,15-16,Bulls
2034,DEN,15-16,Nuggets
203488,ATL,15-16,Hawks
203118,ATL,15-16,Hawks
203101,MIL,15-16,Bucks
203141,PHX,15-16,Suns
203956,OKC,15-16,Thunder
2590,CLE,15-16,Cavaliers
101145,IND,15-16,Pacers
1626149,HOU,15-16,Rockets
1626167,IND,15-16,Pacers
101126,NOP,15-16,Pelicans
1737,OKC,15-16,Thunder
202357,MIN,15-16,Timberwolves
2403,WAS,15-16,Wizards
203457,PHI,15-16,76ers
2555,OKC,15-16,Thunder
201156,LAL,15-16,Lakers
201587,CHA,15-16,Hornets
203917,PHI,15-16,76ers
203999,DEN,15-16,Nuggets
202703,CHI,15-16,Bulls
201593,MIN,15-16,Timberwolves
202696,ORL,15-16,Magic
203943,POR,15-16,Blazers
1626181,TOR,15-16,Raptors
202708,NOP,15-16,Pelicans
201564,MIL,15-16,Bucks
201600,NOP,15-16,Pelicans
201956,SAC,15-16,Kings
203111,NOP,15-16,Pelicans
203490,WAS,15-16,Wizards
200782,PHX,15-16,Suns
203798,MEM,15-16,Grizzlies
203143,LAC,15-16,Clippers
1626192,POR,15-16,Blazers
201976,HOU,15-16,Rockets
202335,TOR,15-16,Raptors
201988,SAS,15-16,Spurs
2200,CHI,15-16,Bulls
202331,IND,15-16,Pacers
200794,ATL,15-16,Hawks
1718,LAC,15-16,Clippers
203515,POR,15-16,Blazers
203112,SAC,15-16,Kings
1626154,BOS,15-16,Celtics
200765,SAC,15-16,Kings
1626176,IND,15-16,Pacers
201196,WAS,15-16,Wizards
200751,OKC,15-16,Thunder
1626173,MIL,15-16,Bucks
2446,SAS,15-16,Spurs
203526,UTA,15-16,Jazz
203492,SAS,15-16,Spurs
101109,DAL,15-16,Mavericks
203493,DET,15-16,Pistons
202704,DET,15-16,Pistons
2210,CLE,15-16,Cavaliers
1626158,PHI,15-16,76ers
201937,MIN,15-16,Timberwolves
203496,PHI,15-16,76ers
203135,LAL,15-16,Lakers
201577,NYK,15-16,Knicks
203918,UTA,15-16,Jazz
201155,IND,15-16,Pacers
1626178,BKN,15-16,Nets
101179,PHX,15-16,Suns
201579,LAL,15-16,Lakers
200752,SAC,15-16,Kings
203497,UTA,15-16,Jazz
203893,MEM,15-16,Grizzlies
201566,OKC,15-16,Thunder
201583,NOP,15-16,Pelicans
200797,MEM,15-16,Grizzlies
203527,LAL,15-16,Lakers
1626257,DAL,15-16,Mavericks
1626155,HOU,15-16,Rockets
201619,CLE,15-16,Cavaliers
2756,NYK,15-16,Knicks
203930,BKN,15-16,Nets
201586,OKC,15-16,Thunder
203508,BKN,15-16,Nets
203552,SAC,15-16,Kings
203498,MIN,15-16,Timberwolves
203894,ORL,15-16,Magic
203499,BKN,15-16,Nets
2733,GSW,15-16,Warriors
203963,IND,15-16,Pacers
202714,UTA,15-16,Jazz
203524,IND,15-16,Pacers
201603,PHX,15-16,Suns
203915,CHI,15-16,Bulls
201150,CHA,15-16,Hornets
1626169,DET,15-16,Pistons
201939,GSW,15-16,Warriors
2581,DET,15-16,Pistons
200779,MIL,15-16,Bucks
203500,OKC,15-16,Thunder
204456,PHI,15-16,76ers
203933,PHX,15-16,Suns
201959,CHI,15-16,Bulls
204028,LAL,15-16,Lakers
2419,MIN,15-16,Timberwolves
203093,HOU,15-16,Rockets
203082,TOR,15-16,Raptors
1626179,BOS,15-16,Celtics
200757,ATL,15-16,Hawks
201152,BKN,15-16,Nets
203648,NYK,15-16,Knicks
203080,BKN,15-16,Nets
201168,ATL,15-16,Hawks
202353,UTA,15-16,Jazz
1495,SAS,15-16,Spurs
204025,NOP,15-16,Pelicans
203501,ATL,15-16,Hawks
202389,CLE,15-16,Cavaliers
202699,DET,15-16,Pistons
201962,NOP,15-16,Pelicans
2754,MEM,15-16,Grizzlies
2225,SAS,15-16,Spurs
203503,CHI,15-16,Bulls
203100,NYK,15-16,Knicks
2772,HOU,15-16,Rockets
202344,UTA,15-16,Jazz
203504,UTA,15-16,Jazz
1626168,UTA,15-16,Jazz
202684,CLE,15-16,Cavaliers
203584,CHA,15-16,Hornets
201951,IND,15-16,Pacers
203898,MIL,15-16,Bucks
201946,CHA,15-16,Hornets
204020,MIA,15-16,Heat
203092,BOS,15-16,Celtics
201936,NOP,15-16,Pelicans
2199,PHX,15-16,Suns
1626145,MIN,15-16,Timberwolves
2617,MIA,15-16,Heat
203506,ORL,15-16,Magic
1713,MEM,15-16,Grizzlies
201961,BKN,15-16,Nets
202325,LAC,15-16,Clippers
202083,DAL,15-16,Mavericks
203115,DEN,15-16,Nuggets
1626161,SAC,15-16,Kings
203186,BKN,15-16,Nets
204098,MEM,15-16,Grizzlies
203897,MIN,15-16,Timberwolves
2216,MEM,15-16,Grizzlies
2585,DAL,15-16,Mavericks
1627773,DAL,16-17,Mavericks
201166,IND,16-17,Pacers
203932,ORL,16-17,Magic
1626151,CHA,16-17,Hornets
203940,MIN,16-17,Timberwolves
201143,BOS,16-17,Celtics
2744,IND,16-17,Pacers
202329,POR,16-17,Blazers
101187,LAC,16-17,Clippers
1626210,PHX,16-17,Suns
202692,UTA,16-17,Jazz
203518,OKC,16-17,Thunder
203458,PHX,16-17,Suns
1627816,PHI,16-17,76ers
201582,NOP,16-17,Pelicans
203459,POR,16-17,Blazers
202087,DEN,16-17,Nuggets
101161,BOS,16-17,Celtics
2760,GSW,16-17,Warriors
203083,DET,16-17,Pistons
2738,GSW,16-17,Warriors
203460,OKC,16-17,Thunder
101106,CLE,16-17,Cavaliers
1626150,MEM,16-17,Grizzlies
203094,BKN,16-17,Nets
203952,MIN,16-17,Timberwolves
203461,BKN,16-17,Nets
1626148,ORL,16-17,Magic
203076,NOP,16-17,Pelicans
201627,CHI,16-17,Bulls
201229,SAC,16-17,Kings
203462,BKN,16-17,Nets
202620,ORL,16-17,Magic
203382,DET,16-17,Pistons
201167,SAC,16-17,Kings
203085,LAC,16-17,Clippers
202340,BOS,16-17,Celtics
1626253,NOP,16-17,Pelicans
1627791,DAL,16-17,Mavericks
203463,SAC,16-17,Kings
2757,DET,16-17,Pistons
202687,ORL,16-17,Magic
201933,LAC,16-17,Clippers
1626246,DET,16-17,Pistons
201628,HOU,16-17,Rockets
1626171,CHI,16-17,Bulls
202711,WAS,16-17,Wizards
2564,UTA,16-17,Jazz
203078,WAS,16-17,Wizards
201148,MEM,16-17,Grizzlies
101138,LAC,16-17,Clippers
1627742,LAL,16-17,Lakers
201943,WAS,16-17,Wizards
202688,PHX,16-17,Suns
201575,MIN,16-17,Timberwolves
203148,CHA,16-17,Hornets
1627362,CHA,16-17,Hornets
1627744,LAC,16-17,Clippers
201572,BKN,16-17,Nets
203998,TOR,16-17,Raptors
1627854,SAS,16-17,Spurs
1627741,SAC,16-17,Kings
201228,ORL,16-17,Magic
203912,ORL,16-17,Magic
203468,POR,16-17,Blazers
101139,IND,16-17,Pacers
1626166,CHI,16-17,Bulls
1627747,BKN,16-17,Nets
2546,NYK,16-17,Knicks
202718,MEM,16-17,Grizzlies
101112,CLE,16-17,Cavaliers
1626184,NYK,16-17,Knicks
1627767,NOP,16-17,Pelicans
1627778,HOU,16-17,Rockets
2365,CLE,16-17,Cavaliers
1626191,WAS,16-17,Wizards
101108,LAC,16-17,Clippers
1626174,CHA,16-17,Hornets
203991,HOU,16-17,Rockets
203469,CHA,16-17,Hornets
202332,MIN,16-17,Timberwolves
201147,LAL,16-17,Lakers
202709,TOR,16-17,Raptors
201584,NYK,16-17,Knicks
1626245,CHI,16-17,Bulls
1626156,LAL,16-17,Lakers
201571,ORL,16-17,Magic
2563,CLE,16-17,Cavaliers
1627745,GSW,16-17,Warriors
203081,POR,16-17,Blazers
204014,ORL,16-17,Magic
1627849,WAS,16-17,Wizards
201568,DEN,16-17,Nuggets
201980,SAS,16-17,Spurs
201967,NOP,16-17,Pelicans
203957,UTA,16-17,Jazz
1627863,WAS,16-17,Wizards
203967,PHI,16-17,76ers
201589,DEN,16-17,Nuggets
201954,SAC,16-17,Kings
1626199,DET,16-17,Pistons
101135,SAS,16-17,Spurs
1628021,LAL,16-17,Lakers
2561,GSW,16-17,Warriors
202722,SAS,16-17,Spurs
201599,LAC,16-17,Clippers
202732,DAL,16-17,Mavericks
1627761,ATL,16-17,Hawks
201942,TOR,16-17,Raptors
202326,NOP,16-17,Pelicans
201960,TOR,16-17,Raptors
1627749,SAS,16-17,Spurs
1626153,TOR,16-17,Raptors
1627743,BOS,16-17,Celtics
203471,ATL,16-17,Hawks
1627756,CHI,16-17,Bulls
101114,CLE,16-17,Cavaliers
202324,UTA,16-17,Jazz
1627884,PHX,16-17,Suns
201565,NYK,16-17,Knicks
202682,CLE,16-17,Cavaliers
1626164,PHX,16-17,Suns
2734,DAL,16-17,Mavericks
203473,SAS,16-17,Spurs
1627738,MEM,16-17,Grizzlies
1627754,LAC,16-17,Clippers
203079,MIA,16-17,Heat
1717,DAL,16-17,Mavericks
1627734,OKC,16-17,Thunder
202700,NOP,16-17,Pelicans
1627827,DAL,16-17,Mavericks
203926,OKC,16-17,Thunder
1627733,PHX,16-17,Suns
203110,GSW,16-17,Warriors
2730,ATL,16-17,Hawks
203939,DAL,16-17,Mavericks
2548,CHI,16-17,Bulls
202734,NOP,16-17,Pelicans
202334,POR,16-17,Blazers
204002,CLE,16-17,Cavaliers
203901,ORL,16-17,Magic
202407,PHX,16-17,Suns
1626144,DEN,16-17,Nuggets
202683,OKC,16-17,Thunder
202339,PHX,16-17,Suns
201569,HOU,16-17,Rockets
101141,ATL,16-17,Hawks
203095,ORL,16-17,Magic
202323,POR,16-17,Blazers
1626163,CHA,16-17,Hornets
1627832,TOR,16-17,Raptors
202066,SAC,16-17,Kings
203914,DEN,16-17,Nuggets
202390,ATL,16-17,Hawks
1627780,MIL,16-17,Bucks
201588,UTA,16-17,Jazz
1627777,IND,16-17,Pacers
1627834,SAC,16-17,Kings
101123,BOS,16-17,Celtics
201945,PHI,16-17,76ers
203507,MIL,16-17,Bucks
203922,IND,16-17,Pacers
201609,MIA,16-17,Heat
202330,UTA,16-17,Jazz
203476,MIN,16-17,Timberwolves
202328,MIL,16-17,Bucks
202349,BKN,16-17,Nets
203084,DAL,16-17,Mavericks
202355,MIA,16-17,Heat
1627740,DET,16-17,Pistons
203138,NOP,16-17,Pelicans
203546,GSW,16-17,Warriors
101133,WAS,16-17,Wizards
202697,CLE,16-17,Cavaliers
203477,CHI,16-17,Bulls
1627819,HOU,16-17,Rockets
202738,BOS,16-17,Celtics
1627785,BKN,16-17,Nets
202397,DET,16-17,Pistons
1627826,LAL,16-17,Lakers
200826,DAL,16-17,Mavericks
200755,LAC,16-17,Clippers
2747,CLE,16-17,Cavaliers
203210,MEM,16-17,Grizzlies
201580,GSW,16-17,Warriors
203953,MIL,16-17,Bucks
203109,BOS,16-17,Celtics
1626143,PHI,16-17,76ers
1627774,POR,16-17,Blazers
1627751,TOR,16-17,Raptors
2037,LAC,16-17,Clippers
1627750,DEN,16-17,Nuggets
2749,DEN,16-17,Nuggets
203516,MEM,16-17,Grizzlies
201935,HOU,16-17,Rockets
201949,MIA,16-17,Heat
2592,CLE,16-17,Cavaliers
203949,GSW,16-17,Warriors
203923,BOS,16-17,Celtics
201162,PHX,16-17,Suns
203096,TOR,16-17,Raptors
204067,PHX,16-17,Suns
1626185,MEM,16-17,Grizzlies
203950,DEN,16-17,Nuggets
101127,NOP,16-17,Pelicans
1627784,DAL,16-17,Mavericks
201160,WAS,16-17,Wizards
1891,MIL,16-17,Bucks
1627759,BOS,16-17,Celtics
201145,ORL,16-17,Magic
201952,IND,16-17,Pacers
203481,UTA,16-17,Jazz
203924,OKC,16-17,Thunder
203087,CHA,16-17,Hornets
202391,BKN,16-17,Nets
1626170,CHI,16-17,Bulls
201573,PHI,16-17,76ers
202710,CHI,16-17,Bulls
201149,NYK,16-17,Knicks
201975,ORL,16-17,Magic
203925,BKN,16-17,Nets
204060,UTA,16-17,Jazz
2207,UTA,16-17,Jazz
1626202,IND,16-17,Pacers
201202,SAS,16-17,Spurs
1627762,UTA,16-17,Jazz
203954,PHI,16-17,76ers
203530,CHI,16-17,Bulls
203089,MIL,16-17,Bucks
203098,PHX,16-17,Suns
101249,MIN,16-17,Timberwolves
202322,WAS,16-17,Wizards
203948,CHA,16-17,Hornets
202720,DET,16-17,Pistons
201973,BOS,16-17,Celtics
202685,TOR,16-17,Raptors
1626780,DAL,16-17,Mavericks
203613,SAS,16-17,Spurs
203903,LAL,16-17,Lakers
202348,NOP,16-17,Pelicans
200770,SAC,16-17,Kings
201941,MIN,16-17,Timberwolves
203895,CLE,16-17,Cavaliers
1626175,BOS,16-17,Celtics
101181,ATL,16-17,Hawks
203962,OKC,16-17,Thunder
201177,MIA,16-17,Heat
1626196,MIA,16-17,Heat
201950,NOP,16-17,Pelicans
1627823,DEN,16-17,Nuggets
203944,LAL,16-17,Lakers
1626147,PHI,16-17,76ers
203120,BKN,16-17,Nets
202712,PHI,16-17,76ers
203200,NYK,16-17,Knicks
1626159,MIA,16-17,Heat
203994,POR,16-17,Blazers
203909,BKN,16-17,Nets
1626157,MIN,16-17,Timberwolves
202695,SAS,16-17,Spurs
1627770,CLE,16-17,Cavaliers
203482,BOS,16-17,Celtics
1626162,WAS,16-17,Wizards
202689,CHA,16-17,Hornets
202702,DEN,16-17,Nuggets
203145,ATL,16-17,Hawks
203484,DET,16-17,Pistons
201142,GSW,16-17,Warriors
201567,CLE,16-17,Cavaliers
202338,IND,16-17,Pacers
1626172,GSW,16-17,Warriors
203114,MIL,16-17,Bucks
202691,GSW,16-17,Warriors
201585,SAC,16-17,Kings
1627739,MIN,16-17,Timberwolves
2743,ATL,16-17,Hawks
204001,NYK,16-17,Knicks
203937,SAS,16-17,Spurs
2594,CLE,16-17,Cavaliers
200768,TOR,16-17,Raptors
203124,NYK,16-17,Knicks
202713,OKC,16-17,Thunder
1627787,HOU,16-17,Rockets
202681,CLE,16-17,Cavaliers
